ALLAPOT|AR|EGESZ_SZOBAK|EMELET|FELSZOBAK|FUTES|KERT_TERULET|KERULET|KILATAS|KOMFORT|LIFT|PARKOLAS|SAVE_DATE|SZINTEK|TERULET|TETOTER|URL|UTCA|VAROSRESZ
|11.500000|1.000000|2|0.000000|||6|udvari||nincs|nincs|2013.04.22||30.000000|-1|http://ingatlan.com/vi-ker/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+o+utca/6922865?sid=0&|Ó utca|
felújított|18.800000|1.000000|3|2.000000|||2|utcai|összkomfortos|van|utcan|2013.04.22||59.000000|-1|http://ingatlan.com/vizivaros-ii/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+fazekas+utca/6587683?sid=0&|Fazekas utca|Víziváros
jó állapotú|9.900000|1.000000|0|0.000000|gáz (konvektor)||2|udvari|összkomfortos|nincs|utcan|2013.04.22||29.000000|-1|http://ingatlan.com/rozsadomb-xxi/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+keleti+karoly+utca/20053646?sid=0&|Keleti Károly utca|Rózsadomb
felújított|12.500000|1.000000|4|2.000000|házközponti egyedi méréssel||11|||van|nincs|2013.04.22|10|53.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/panel-lakas/budapest+11+kerulet+safrany+utca/7126220?sid=0&|Sáfrány utca|Albertfalva
jó állapotú|12.200000|2.000000|1|0.000000|||11|||nincs|nincs|2013.04.22|100|54.000000|-1|http://ingatlan.com/gazdagreti-ltp/elado+lakas/panel-lakas/budapest+11+kerulet+torbagy+utca/7182976?sid=0&|Torbágy utca|Gazdagréti lakótelep
jó állapotú|28.500000|1.000000|2|2.000000|gáz (cirko)||1|panorámás|összkomfortos|nincs|utcan|2013.04.22||61.000000|-1|http://ingatlan.com/naphegy/elado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+lisznyai+utca/6900633?sid=0&|Lisznyai utca|Naphegy
|16.000000|2.000000|2|0.000000|házközponti egyedi méréssel||17||összkomfortos|nincs|garazs|2013.04.22||43.000000|-1|http://ingatlan.com/akademiaujtelep/elado+lakas/tegla-epitesu-lakas/budapest+17+kerulet+511+utca/20058850?sid=0&|511. utca 16|Akadémiaújtelep
jó állapotú|12.000000|2.000000|0|0.000000|gáz (konvektor)|40|2||összkomfortos|nincs|kulteri|2013.04.22||50.000000|-1|http://ingatlan.com/rozsadomb-xxi/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+ady+endre+utca/20053999?sid=0&|Ady Endre utca|Rózsadomb
felújított|31.000000|2.000000|1|1.000000|gáz (cirko)||12||összkomfortos|nincs|garazs|2013.04.22|2|76.000000|-1|http://ingatlan.com/diosarok/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+dios+arok/7056198?sid=0&|Diós árok|Diósárok
|12.700000|2.000000|2|0.000000|gáz (cirko)||7|utcai|összkomfortos|nincs|utcan|2013.04.22||67.000000|-1|http://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+izabella+utca/20042021?sid=0&|Izabella utca|
|49.500000|3.000000|2|1.000000|gáz (cirko)|920|11|panorámás|duplakomfortos|nincs|garazs|2013.04.22||106.000000|-1|http://ingatlan.com/sashegy-xii/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+olt+utca/6913960?sid=0&|Olt utca 3|Sashegy
|29.900000|1.000000|0|1.000000|gáz (cirko)||3||összkomfortos|van|garazs|2013.04.22||54.000000|-1|http://ingatlan.com/taborhegy/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+kortvelyes+utca/6636774?sid=0&|Körtvélyes utca|Táborhegy
|58.500000|2.000000|0|1.000000|fan-coil|1500|12|panorámás|luxus|van|garazs|2013.04.22||87.000000|-1|http://ingatlan.com/xii-ker/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+fodor+utca/20048960?sid=0&|Fodor utca|
felújított|15.500000|2.000000|1|0.000000|gáz (konvektor)||6|utcai|összkomfortos|nincs|utcan|2013.04.22||51.000000|-1|http://ingatlan.com/terezvaros-nagykoruton-belul/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+weiner+leo+utca/20055979?sid=0&|Weiner Leó utca 13|Terézváros - Nagykörúton belül
|19.800000|1.000000|3|2.000000|gáz (cirko)||14||luxus|nincs|utcan|2013.04.22|3|53.000000|-1|http://ingatlan.com/herminamezo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+titel+utca/6801696?sid=0&|Titel utca|Herminamezõ
felújított|13.900000|2.000000|3|0.000000|gáz (konvektor)||14||összkomfortos|nincs|utcan|2013.04.22||54.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+bolgarkertesz+utca/20032031?sid=0&|Bolgárkertész utca|
jó állapotú|18.900000|2.000000|2|0.000000|gáz (cirko)||13|utcai|komfortos|van|utcan|2013.04.22||74.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+hegedus+gyula+utca/6887768?sid=0&||
közepes állapotú|5.700000|1.000000|1|0.000000|gáz (konvektor)||8|utcai|összkomfortos|nincs|utcan|2013.04.22||31.000000|-1|http://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+fuveszkert+utca/7003943?sid=0&|Füvészkert utca 4|
|11.900000|1.000000|2|1.000000|gáz (cirko)||19|udvari|komfortos|van|garazs|2013.04.22||37.000000|-1|http://ingatlan.com/xix-ker/elado+lakas/tegla-epitesu-lakas/budapest+19+kerulet+ady+endre+ut/6837426?sid=0&|Ady Endre út 42-44|
|35.000000|2.000000|2|1.000000|fan-coil||11|panorámás|luxus|van|nincs|2013.04.22||74.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+kanai+ut/20001266?sid=0&|Kánai út 3/b|
közepes állapotú|13.900000|1.000000|0|0.000000|||12|utcai||nincs|utcan|2013.04.23||39.000000|-1|http://ingatlan.com/xii-ker/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+istenhegyi+ut/20045904?sid=0&|Istenhegyi út|
felújított|9.600000|1.000000|2|1.000000|||11||összkomfortos|van|kulteri|2013.04.23||48.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/panel-lakas/budapest+11+kerulet+fegyvernek+utca/20055761?sid=0&|Fegyvernek utca|
jó állapotú|14.900000|2.000000|1|0.000000|gáz (cirko)||14||összkomfortos|nincs|kulteri|2013.04.23||56.000000|-1|http://ingatlan.com/zuglo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet/7078195?sid=0&||Zugló
|18.900000|2.000000|0|1.000000|házközponti egyedi méréssel||13||összkomfortos|van|nincs|2013.04.23||55.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+jasz+utca/6930093?sid=0&|Jász utca|Angyalföld
jó állapotú|16.900000|3.000000|2|0.000000|gáz (konvektor)||7|utcai|összkomfortos|nincs|utcan|2013.04.23||88.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet/7148062?sid=0&||Erzsébetváros - Nagykörúton kívül
jó állapotú|16.990000|2.000000|1|1.000000|gáz (konvektor)||6|utcai|összkomfortos|nincs|utcan|2013.04.23||79.000000|-1|http://ingatlan.com/terezvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+szondi+utca/7155671?sid=0&|Szondi utca|Terézváros - Nagykörúton kívül
|39.800000|3.000000|2|1.000000|házközponti egyedi méréssel||7||duplakomfortos|van|utcan|2013.04.23||110.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet/6507701?sid=0&||Erzsébetváros - Nagykörúton kívül
jó állapotú|24.900000|3.000000|3|1.000000|gáz (konvektor)||6|utcai|összkomfortos|van|utcan|2013.04.23||120.000000|-1|http://ingatlan.com/terezvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+aradi+utca/20040940?sid=0&|Aradi utca|Terézváros - Nagykörúton kívül
jó állapotú|14.500000|2.000000|0|0.000000|||11|utcai|összkomfortos|van|utcan|2013.04.23||51.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+baranyai+utca/6063985?sid=0&|Baranyai utca|
felújítandó|14.900000|3.000000|1|1.000000|gáz (héra)||7|utcai|összkomfortos|nincs|utcan|2013.04.23||99.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+peterfy+sandor+utca/20030232?sid=0&|Péterfy Sándor utca|Erzsébetváros - Nagykörúton kívül
felújított|21.000000|3.000000|1|1.000000|gáz (konvektor)||7|utcai|összkomfortos|van|utcan|2013.04.23||94.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+muranyi+utca/7130466?sid=0&|Murányi utca|Erzsébetváros - Nagykörúton kívül
felújítandó|13.900000|1.000000|0|2.000000|gáz (konvektor)||14||összkomfortos|nincs|kulteri|2013.04.23||67.000000|-1|http://ingatlan.com/alsorakos/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+ilosvai+selymes+ter/7108501?sid=0&|Ilosvai Selymes tér|Alsórákos
közepes állapotú|7.290000|1.000000|0|0.000000|gáz (konvektor)||14|utcai|összkomfortos|nincs|utcan|2013.04.23||33.000000|-1|http://ingatlan.com/kiszuglo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+czobor+utca/7171871?sid=0&|Czobor utca|Kiszugló
|69.000000|4.000000|4|1.000000|fan-coil|122|11|panorámás|duplakomfortos|van|nincs|2013.04.23|4|116.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+kanai+ut/6828765?sid=0&|Kánai út 5|
|30.000000|1.000000|2|2.000000|gáz (cirko)||11|panorámás||nincs|nincs|2013.04.23||65.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+retkoz+utca/20003470?sid=0&|Rétköz utca|
|46.500000|1.000000|1|2.000000|gáz (cirko)|200|3|panorámás|összkomfortos|nincs|nincs|2013.04.23||80.000000|-1|http://ingatlan.com/iii-ker/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+kiralylaki+ut/20019168?sid=0&|Királylaki út 32|
|28.500000|1.000000|1|1.000000|gáz (cirko)||3|panorámás|összkomfortos|nincs|nincs|2013.04.23||47.000000|-1|http://ingatlan.com/taborhegy/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+kiralylaki+ut/20019141?sid=0&|Királylaki út 32|Táborhegy
|17.900000|2.000000|3|0.000000|gáz (cirko)||3||összkomfortos|nincs|utcan|2013.04.23||53.000000|-1|http://ingatlan.com/obuda/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+vegvar+utca/6963347?sid=0&|Végvár utca|Óbuda
közepes állapotú|21.800000|2.000000|2|1.000000|gáz (konvektor)||5|utcai|összkomfortos|van|utcan|2013.04.23|5|65.000000|-1|http://ingatlan.com/belvaros-v/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kiralyi+pal+utca/20046983?sid=0&|Királyi Pál utca|Belváros
közepes állapotú|17.400000|2.000000|4|1.000000|gáz (konvektor)||11|utcai||van|utcan|2013.04.23||70.000000|-1|http://ingatlan.com/lagymanyos/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+baranyai+ter/6054958?sid=0&|Baranyai tér|Lágymányos
jó állapotú|13.900000|3.000000|1|1.000000|gáz (héra)||7|utcai|összkomfortos|nincs|utcan|2013.04.23|2|117.000000|-1|http://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+hernad+utca/6825073?sid=0&|Hernád utca|
felújított|11.000000|2.000000|7|0.000000|||11|panorámás|összkomfortos|van|utcan|2013.04.23||48.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/panel-lakas/budapest+11+kerulet/20061280?sid=0&||Albertfalva
|24.550000|1.000000|5|1.000000|házközponti egyedi méréssel||13|panorámás||van|nincs|2013.04.23|6|44.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+vizafogo+setany/6773983?sid=0&|Vizafogó sétány|
felújított|12.500000|1.000000|4|1.000000|gáz (cirko)||14||összkomfortos|nincs|utcan|2013.04.23||54.000000|-1|http://ingatlan.com/herminamezo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+gyarmat+utca/20055622?sid=0&||
|89.000000|7.000000|2|1.000000|gáz (cirko)|1280|12|panorámás|luxus|nincs|garazs|2013.04.23||249.000000|-1|http://ingatlan.com/xii-ker/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+tamasi+aron+utca/20001964?sid=0&|Tamási Áron utca|
|53.000000|3.000000|3|1.000000|fan-coil||11|panorámás|duplakomfortos|van|garazs|2013.04.23||105.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+toberek+utca/20062413?sid=0&|Tóberek utca|
felújított|9.500000|1.000000|2|1.000000|||11||összkomfortos|van|kulteri|2013.04.23||48.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/panel-lakas/budapest+11+kerulet+fegyvernek+utca/20055761?sid=0&|Fegyvernek utca|Albertfalva
|21.000000|1.000000|1|1.000000|gáz (cirko)||12||összkomfortos|nincs|utcan|2013.04.23||52.000000|-1|http://ingatlan.com/xii-ker/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+kutvolgyi+ut/7009908?sid=0&|Kútvölgyi út|
|28.140000|1.000000|2|2.000000|egyéb||11|udvari|összkomfortos|van|garazs|2013.04.23|4|66.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+kalotaszeg+utca/7032171?sid=0&|Kalotaszeg utca|
jó állapotú|8.300000|1.000000|0|0.000000|gáz (konvektor)||2|udvari|összkomfortos|nincs|utcan|2013.04.23||29.000000|-1|http://ingatlan.com/rozsadomb-xxi/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet/20039301?sid=0&||Rózsadomb
felújított|79.900000|5.000000|4|0.000000|gáz (cirko)|200|2|panorámás|luxus|nincs|garazs|2013.04.23||130.000000|-1|http://ingatlan.com/ii-ker/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+endrodi+sandor+utca/20008719?sid=0&||
|23.500000|2.000000|0|1.000000|gáz (cirko)||14||összkomfortos|nincs|garazs|2013.04.24||75.000000|-1|http://ingatlan.com/alsorakos/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet/7136300?sid=0&||Alsórákos
felújítandó|7.800000|20.000000|2|0.000000|gáz (konvektor)||7|utcai|összkomfortos|nincs|utcan|2013.04.24||50.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+dozsa+gyorgy+ut/7108722?sid=0&|Dózsa György út|Erzsébetváros - Nagykörúton kívül
jó állapotú|9.900000|1.000000|3|1.000000|gáz (konvektor)||7|utcai||nincs|nincs|2013.04.24||44.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+dembinszky+utca/7169379?sid=0&|Dembinszky utca|Erzsébetváros - Nagykörúton kívül
felújított|9.300000|1.000000|2|0.000000|elektromos||8|utcai|összkomfortos|nincs|utcan|2013.04.24||39.000000|-1|http://ingatlan.com/jozsefvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+bacso+bela+utca/6907022?sid=0&|Bacsó Béla utca|Józsefváros - Nagykörúton kívül
|17.750000|2.000000|3|0.000000|gáz (cirko)||3||összkomfortos|nincs|utcan|2013.04.24||53.000000|-1|http://ingatlan.com/iii-ker/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+vegvar+utca/6963347?sid=0&|Végvár utca|
felújított|18.000000|1.000000|1|1.000000|gáz (konvektor)|700|14||összkomfortos|nincs|utcan|2013.04.24||52.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+kerekgyarto+utca/20048324?sid=0&|Kerékgyártó utca 32/a|
felújított|24.000000|1.000000|2|1.000000|gáz (cirko)|1000|2||összkomfortos|nincs|utcan|2013.04.24||48.000000|-1|http://ingatlan.com/ii-ker/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+lubloi+utca/20048180?sid=0&|Lublói utca 7|
|15.500000|1.000000|3|1.000000|gáz (cirko)||9|utcai|összkomfortos|van|utcan|2013.04.24||46.000000|-1|http://ingatlan.com/ferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+dregely+utca/6825368?sid=0&|Drégely utca|Ferencváros
|15.950000|2.000000|3|0.000000|házközponti egyedi méréssel||8||összkomfortos|van|kulteri|2013.04.24|4|45.000000|-1|http://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+vajdahunyad+utca/7072906?sid=0&|Vajdahunyad utca|
|41.900000|3.000000|0|0.000000|házközponti egyedi méréssel||3||duplakomfortos|van|garazs|2013.04.24||95.000000|-1|http://ingatlan.com/romaifurdo/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+nanasi+ut/6928155?sid=0&|Nánási út|Rómaifürdõ
|13.900000|1.000000|0|1.000000|gáz (cirko)|37|13||összkomfortos|nincs|kulteri|2013.04.24||42.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+frangepan+koz/6049967?sid=0&|Frangepán köz 19|
|16.500000|2.000000|2|0.000000|házközponti egyedi méréssel||14||összkomfortos|van|nincs|2013.04.24||47.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+egressy+ut/20045558?sid=0&|Egressy út 31-33|
felújított|31.900000|3.000000|3|1.000000|gáz (cirko)||12|utcai|duplakomfortos|van|utcan|2013.04.24||110.000000|-1|http://ingatlan.com/xii-ker/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+hertelendy+utca/20027252?sid=0&|Hertelendy utca|
felújított|11.800000|1.000000|3|0.000000|gáz (konvektor)||12|utcai|összkomfortos|nincs|utcan|2013.04.24||37.000000|-1|http://ingatlan.com/xii-ker/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+marvany+utca/20043101?sid=0&|Márvány utca 40|
jó állapotú|25.000000|1.000000|0|2.000000|gáz (cirko)||14||duplakomfortos|nincs|garazs|2013.04.24||74.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+birtok+utca/20043510?sid=0&|Birtok utca|
felújított|15.200000|1.000000|0|0.000000|gáz (cirko)||12||összkomfortos|nincs|utcan|2013.04.24|3|40.000000|-1|http://ingatlan.com/nemetvolgy/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+furj+utca/7052375?sid=0&|Fürj utca|Németvölgy
jó állapotú|16.900000|2.000000|4|0.000000|||11|utcai|összkomfortos|van|utcan|2013.04.24||65.000000|-1|http://ingatlan.com/muegyetem-kornyeke/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+bartok+bela+ut/20042974?sid=0&||
|13.490000|1.000000|3|1.000000|gáz (konvektor)||11|utcai|összkomfortos|nincs|utcan|2013.04.24||46.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+somogyi+ut/20042708?sid=0&|Somogyi út|Kelenföld
felújított|11.490000|2.000000|1|0.000000|gáz (konvektor)|100|19||összkomfortos|nincs|utcan|2013.04.24||44.000000|-1|http://ingatlan.com/wekerle-telep/elado+lakas/tegla-epitesu-lakas/budapest+19+kerulet+gutenberg+korut/7054940?sid=0&|Gutenberg körút|Wekerle-telep
jó állapotú|17.900000|2.000000|4|1.000000|gáz (konvektor)||11|panorámás|összkomfortos|nincs|utcan|2013.04.24||79.000000|-1|http://ingatlan.com/szentimrevaros/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+vinceller+utca/7126701?sid=0&|Vincellér utca|Szentimreváros
közepes állapotú|24.500000|2.000000|2|2.000000|gáz (konvektor)||12|utcai|összkomfortos|van|garazs|2013.04.24||80.000000|-1|http://ingatlan.com/xii-ker/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+tartsay+vilmos+utca/7040426?sid=0&|Tartsay Vilmos utca|
|75.300000|4.000000|1|0.000000|||2|||van|garazs|2013.04.24|4|98.000000|-1|http://ingatlan.com/rezmal/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+nyul+utca/6816317?sid=0&|Nyúl utca 15|Rézmál
felújított|23.500000|2.000000|0|1.000000|gáz (cirko)||2||összkomfortos|nincs|kulteri|2013.04.24||68.000000|-1|http://ingatlan.com/kurucles/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+boloni+gyorgy+utca/20062823?sid=0&|Bölöni György utca|Kurucles
jó állapotú|14.200000|1.000000|5|1.000000|gáz (konvektor)||11|utcai|összkomfortos|van|utcan|2013.04.24||54.000000|-1|http://ingatlan.com/lagymanyos/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+budafoki+ut/7196740?sid=0&|Budafoki út|Lágymányos
|16.900000|2.000000|0|0.000000|gáz (héra)||11|utcai|összkomfortos|nincs|garazs|2013.04.24|2|60.000000|-1|http://ingatlan.com/szentimrevaros/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+vinceller+utca/20059170?sid=0&|Vincellér utca|Szentimreváros
felújítandó|15.900000|1.000000|0|1.000000|gáz (konvektor)||11||összkomfortos|van|utcan|2013.04.24||55.000000|-1|http://ingatlan.com/lagymanyos/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+manyoki+ut/7075055?sid=0&|Mányoki út|Lágymányos
felújított|34.900000|2.000000|1|1.000000|||11||összkomfortos|van|nincs|2013.04.24||96.000000|-1|http://ingatlan.com/lagymanyos/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+bertalan+lajos+utca/20064906?sid=0&|Bertalan Lajos utca|Lágymányos
felújított|13.800000|1.000000|1|1.000000|gáz (konvektor)||14||összkomfortos|nincs|garazs|2013.04.24||49.000000|-1|http://ingatlan.com/alsorakos/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+cserebogar+utca/20015282?sid=0&|Cserebogár utca|Alsórákos
felújított|7.990000|1.000000|1|0.000000|gáz (konvektor)||6|udvari|összkomfortos|nincs|utcan|2013.04.24||25.000000|-1|http://ingatlan.com/terezvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+szinyei+merse+utca/6520646?sid=0&|Szinyei Merse utca 6|Terézváros - Nagykörúton kívül
jó állapotú|14.000000|2.000000|2|1.000000|||11|utcai||van|utcan|2013.04.25|5|66.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+fehervari+ut/20062831?sid=0&|Fehérvári út|Kelenföld
jó állapotú|18.500000|3.000000|1|0.000000|gáz (konvektor)||8|utcai|összkomfortos|nincs|utcan|2013.04.25||93.000000|-1|http://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+bezeredj+utca/6717565?sid=0&|Bezerédj utca|
jó állapotú|10.300000|2.000000|0|0.000000|||9|utcai|összkomfortos|van|utcan|2013.04.25||49.000000|-1|http://ingatlan.com/ferencvaros/elado+lakas/panel-lakas/budapest+9+kerulet+haller+utca/7065340?sid=0&|Haller utca|Ferencváros
jó állapotú|16.300000|1.000000|1|1.000000|gáz (konvektor)||5||összkomfortos|nincs|utcan|2013.04.25|3|57.000000|-1|http://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+karolyi+kert/20037256?sid=0&|Károlyi kert|
